@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 28\nSize of the tree: 55\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

planning_relax,1,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,164,18,12,6,0,66.666667,33.333333,0,-0.102041,0.375556,0.457505,92.434926,102.110844,15.351538,15.637712,-0.286174,0.852863,0.868762,-0.015899,0.415572,0.023087,47.897449,0.923077,12,1,5,0,0,0.076923,1,0.705882,0.923077,0.8,-0.150414,0.561538,0.817278,0.666667,0.74359,0.25641,0.333333,0.509804,0.666667,0.577778,-0.150414,0.561538,0.690154,0.4,0.666667,0.037,0,0.046875,0,46.875,0,347156,23405,3987,100,97.222222,?,?,?,?,-1
planning_relax,1,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,164,18,11,7,0,61.111111,38.888889,0,-0.188679,0.501667,0.558485,123.474465,124.648564,15.351538,23.471536,-8.119998,0.852863,1.303974,-0.451111,-5.612328,-0.311796,-646.857813,0.846154,11,1,5,0,0,0.153846,2,0.6875,0.846154,0.758621,-0.219265,0.130769,0.570271,0.611111,0.764957,0.235043,0.388889,0.496528,0.611111,0.547893,-0.219265,0.130769,0.466275,0.37931,0.611111,0.03,0,0.03125,0,31.25,0,334630,23405,3987,100,100,?,?,?,?,-1
planning_relax,1,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,164,18,12,6,0,66.666667,33.333333,0,-0.102041,0.395556,0.470071,97.357496,104.915368,15.351538,17.133462,-1.781925,0.852863,0.951859,-0.098996,-0.235409,-0.013078,-27.132468,0.923077,12,1,5,0,0,0.076923,1,0.705882,0.923077,0.8,-0.150414,0.461538,0.731014,0.666667,0.74359,0.25641,0.333333,0.509804,0.666667,0.577778,-0.150414,0.461538,0.615001,0.4,0.666667,0.033,0.001,0.03125,0,31.25,0,338997,23405,3987,100,97.222222,?,?,?,?,-1
planning_relax,1,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,164,18,12,6,0,66.666667,33.333333,0,-0.102041,0.418333,0.459547,102.963756,102.566502,15.351538,15.770804,-0.419266,0.852863,0.876156,-0.023293,-1.660624,-0.092257,-191.397915,0.923077,12,1,5,0,0,0.076923,1,0.705882,0.923077,0.8,-0.150414,0.507692,0.801058,0.666667,0.74359,0.25641,0.333333,0.509804,0.666667,0.577778,-0.150414,0.507692,0.661906,0.4,0.666667,0.032,0.001,0.03125,0,31.25,0,346866,23405,3987,100,100,?,?,?,?,-1
planning_relax,1,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,164,18,13,5,0,72.222222,27.777778,0,0.150943,0.385,0.453952,94.759473,101.31773,15.351538,16.201819,-0.850281,0.852863,0.900101,-0.047238,0.796383,0.044244,91.788442,0.923077,12,0.8,4,0.2,1,0.076923,1,0.75,0.923077,0.827586,0.175412,0.515385,0.708752,0.722222,0.599145,0.400855,0.277778,0.680556,0.722222,0.677066,0.175412,0.515385,0.651382,0.55665,0.722222,0.032,0,0.03125,0,31.25,0,344720,23405,3987,100,100,?,?,?,?,-1
planning_relax-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,163,19,14,5,0,73.684211,26.315789,0,0.296296,0.386823,0.441292,91.940149,94.726667,17.158229,15.622138,1.536092,0.903065,0.822218,0.080847,0.792789,0.041726,91.973746,0.923077,12,0.666667,4,0.333333,2,0.076923,1,0.75,0.923077,0.827586,0.32686,0.615385,0.801844,0.736842,0.480432,0.519568,0.263158,0.723684,0.736842,0.706594,0.32686,0.615385,0.733216,0.636015,0.736842,0.016,0,0.015625,0,15.625,0,1082277,28375,9223,100,100,?,?,?,?,-1
planning_relax-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,163,19,14,5,0,73.684211,26.315789,0,0.214876,0.412594,0.47329,98.065369,101.595235,17.158229,17.581977,-0.423747,0.903065,0.925367,-0.022302,-0.760313,-0.040016,-88.206082,1,13,0.833333,5,0.166667,1,0,0,0.722222,1,0.83871,0.346944,0.512821,0.763288,0.736842,0.570175,0.429825,0.263158,0.809942,0.736842,0.66408,0.346944,0.512821,0.663882,0.562212,0.736842,0.014,0.001,0.015625,0,15.625,0,1044515,28375,9223,100,100,?,?,?,?,-1
planning_relax-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,164,18,13,5,0,72.222222,27.777778,0,0.150943,0.420316,0.475078,103.451865,106.03292,15.351538,17.026374,-1.674837,0.852863,0.94591,-0.093046,-1.936234,-0.107569,-223.163735,0.923077,12,0.8,4,0.2,1,0.076923,1,0.75,0.923077,0.827586,0.175412,0.4,0.708099,0.722222,0.599145,0.400855,0.277778,0.680556,0.722222,0.677066,0.175412,0.4,0.624377,0.55665,0.722222,0.014,0,0.015625,0,15.625,0,1044164,28508,9090,100,100,?,?,?,?,-1
planning_relax-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,164,18,13,5,0,72.222222,27.777778,0,0,0.431202,0.485922,106.131054,108.453148,15.351538,17.719036,-2.367499,0.852863,0.984391,-0.131528,-2.098983,-0.11661,-241.921627,1,13,1,5,0,0,0,0,0.722222,1,0.83871,0,0.261538,0.661469,0.722222,0.722222,0.277778,0.277778,0.521605,0.722222,0.605735,0,0.261538,0.539883,0.419355,0.722222,0.015,0,0.015625,0,15.625,0,1053442,28508,9090,100,100,?,?,?,?,-1
planning_relax-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,164,18,13,5,0,72.222222,27.777778,0,0,0.42395,0.481673,104.346169,107.50484,15.351538,17.380787,-2.029249,0.852863,0.965599,-0.112736,-1.654543,-0.091919,-190.696951,1,13,1,5,0,0,0,0,0.722222,1,0.83871,0,0.292308,0.670683,0.722222,0.722222,0.277778,0.277778,0.521605,0.722222,0.605735,0,0.292308,0.551432,0.419355,0.722222,0.015,0.001,0.015625,0,15.625,0,1069355,28508,9090,100,100,?,?,?,?,-1
planning_relax-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,164,18,13,5,0,72.222222,27.777778,0,0,0.36442,0.429225,89.694108,95.798972,15.351538,13.998034,1.353504,0.852863,0.777669,0.075195,1.021696,0.056761,117.757177,1,13,1,5,0,0,0,0,0.722222,1,0.83871,0,0.646154,0.863591,0.722222,0.722222,0.277778,0.277778,0.521605,0.722222,0.605735,0,0.646154,0.763591,0.419355,0.722222,0.014,0,0.015625,0,15.625,0,1080601,28508,9090,100,100,?,?,?,?,-1
planning_relax-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,164,18,12,6,0,66.666667,33.333333,0,-0.102041,0.463074,0.501077,113.975832,111.83552,15.351538,18.31956,-2.968023,0.852863,1.017753,-0.16489,-3.912358,-0.217353,-450.925073,0.923077,12,1,5,0,0,0.076923,1,0.705882,0.923077,0.8,-0.150414,0.215385,0.605639,0.666667,0.74359,0.25641,0.333333,0.509804,0.666667,0.577778,-0.150414,0.215385,0.496886,0.4,0.666667,0.014,0.001,0.015625,0,15.625,0,1081995,28508,9090,100,100,?,?,?,?,-1
planning_relax-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,164,18,13,5,0,72.222222,27.777778,0,0,0.397922,0.468958,97.939993,104.666905,15.351538,16.825659,-1.474121,0.852863,0.934759,-0.081896,-0.273206,-0.015178,-31.488843,1,13,1,5,0,0,0,0,0.722222,1,0.83871,0,0.4,0.710571,0.722222,0.722222,0.277778,0.277778,0.521605,0.722222,0.605735,0,0.4,0.626125,0.419355,0.722222,0.014,0,0.015625,0,15.625,0,1065993,28508,9090,100,100,?,?,?,?,-1
planning_relax-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,164,18,12,6,0,66.666667,33.333333,0,-0.102041,0.442867,0.481071,109.002194,107.370524,15.351538,17.028851,-1.677313,0.852863,0.946047,-0.093184,-2.938957,-0.163275,-338.734146,0.923077,12,1,5,0,0,0.076923,1,0.705882,0.923077,0.8,-0.150414,0.4,0.754632,0.666667,0.74359,0.25641,0.333333,0.509804,0.666667,0.577778,-0.150414,0.4,0.61784,0.4,0.666667,0.016,0,0.015625,0,15.625,0,1065221,28508,9090,100,100,?,?,?,?,-1
planning_relax-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,1,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,164,18,14,4,0,77.777778,22.222222,0,0.265306,0.397236,0.444341,97.771011,99.172654,15.351538,15.650963,-0.299426,0.852863,0.869498,-0.016635,-0.249095,-0.013839,-28.709822,1,13,0.8,4,0.2,1,0,0,0.764706,1,0.866667,0.391077,0.6,0.756126,0.777778,0.577778,0.422222,0.222222,0.830065,0.777778,0.718519,0.391077,0.6,0.711355,0.6,0.777778,0.014,0,0.015625,0,15.625,0,1072466,28508,9090,100,100,?,?,?,?,-1
seeds,1,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,189,21,21,0,0,100,0,0,1,0.066984,0.134058,15.071429,28.437902,33.284213,3.572255,29.711957,1.584963,0.170107,1.414855,29.711957,1.414855,1874.615778,1,7,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.018,0,0.015625,0,15.625,0,184325,18957,3333,100,46.031746,?,?,?,?,-1
seeds,1,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,189,21,21,0,0,100,0,0,1,0.075873,0.144442,17.071429,30.640776,33.284213,4.06772,29.216493,1.584963,0.193701,1.391262,29.216493,1.391262,1843.355443,1,7,0,0,1,14,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.017,0,0.015625,0,15.625,0,186074,18957,3333,100,47.619048,?,?,?,?,-1
seeds,1,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,189,21,20,1,0,95.238095,4.761905,0,0.928571,0.076825,0.172093,17.285714,36.50636,33.284213,4.640103,28.644109,1.584963,0.220957,1.364005,28.674434,1.365449,1809.155332,0.857143,6,0,0,1,14,0.142857,1,1,0.857143,0.923077,0.894427,0.989796,0.982143,0.952381,0.02381,0.97619,0.047619,0.958333,0.952381,0.952137,0.931938,0.993197,0.988095,0.952137,0.952381,0.017,0,0.015625,0,15.625,0,176504,18957,3333,100,49.206349,?,?,?,?,-1
seeds,1,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,189,21,19,2,0,90.47619,9.52381,0,0.857143,0.106032,0.240799,23.857143,51.081168,33.284213,8.243616,25.040596,1.584963,0.392553,1.192409,26.644,1.268762,1681.04921,0.857143,6,0.071429,1,0.928571,13,0.142857,1,0.857143,0.857143,0.857143,0.785714,0.94898,0.912925,0.904762,0.047619,0.952381,0.095238,0.910714,0.904762,0.904518,0.86051,0.979592,0.965023,0.904518,0.904762,0.017,0,0.015625,0,15.625,0,175558,18957,3333,100,52.380952,?,?,?,?,-1
seeds,1,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,189,21,20,1,0,95.238095,4.761905,0,0.928571,0.065079,0.197404,14.642857,41.875666,33.284213,8.409529,24.874683,1.584963,0.400454,1.184509,29.363114,1.398244,1852.606243,0.857143,6,0,0,1,14,0.142857,1,1,0.857143,0.923077,0.894427,0.959184,0.948052,0.952381,0.02381,0.97619,0.047619,0.958333,0.952381,0.952137,0.931938,0.982993,0.976732,0.952137,0.952381,0.017,0.001,0.015625,0,15.625,0,166802,18957,3333,95.238095,41.269841,?,?,?,?,-1
seeds,1,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,189,21,20,1,0,95.238095,4.761905,0,0.928571,0.08,0.187168,18,39.704264,33.284213,5.324243,27.95997,1.584963,0.253535,1.331427,28.55028,1.359537,1801.322111,0.857143,6,0,0,1,14,0.142857,1,1,0.857143,0.923077,0.894427,0.959184,0.948052,0.952381,0.02381,0.97619,0.047619,0.958333,0.952381,0.952137,0.931938,0.97619,0.962843,0.952137,0.952381,0.016,0.001,0.015625,0.015625,15.625,15.625,170025,18957,3333,100,46.031746,?,?,?,?,-1
seeds,1,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,189,21,20,1,0,95.238095,4.761905,0,0.928571,0.087302,0.179382,19.642857,38.052595,33.284213,5.117848,28.166365,1.584963,0.243707,1.341255,28.166365,1.341255,1777.09977,0.857143,6,0,0,1,14,0.142857,1,1,0.857143,0.923077,0.894427,1,1,0.952381,0.02381,0.97619,0.047619,0.958333,0.952381,0.952137,0.931938,1,1,0.952137,0.952381,0.017,0,0.015625,0,15.625,0,176130,18957,3333,100,47.619048,?,?,?,?,-1
seeds,1,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,189,21,19,2,0,90.47619,9.52381,0,0.857143,0.067619,0.209686,15.214286,44.481136,33.284213,7.823388,25.460825,1.584963,0.372542,1.21242,28.963902,1.379233,1827.41877,0.857143,6,0.071429,1,0.928571,13,0.142857,1,0.857143,0.857143,0.857143,0.785714,0.969388,0.937925,0.904762,0.047619,0.952381,0.095238,0.910714,0.904762,0.904518,0.86051,0.986395,0.973356,0.904518,0.904762,0.017,0.001,0.015625,0,15.625,0,178638,18957,3333,95.238095,41.269841,?,?,?,?,-1
seeds,1,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,189,21,19,2,0,90.47619,9.52381,0,0.857143,0.086984,0.212916,19.571429,45.166359,33.284213,5.976198,27.308014,1.584963,0.284581,1.300382,27.663186,1.317295,1745.352699,0.857143,6,0.071429,1,0.928571,13,0.142857,1,0.857143,0.857143,0.857143,0.785714,0.959184,0.936735,0.904762,0.047619,0.952381,0.095238,0.904762,0.904762,0.904762,0.857143,0.97619,0.961527,0.904762,0.904762,0.017,0,0.015625,0,15.625,0,172302,18957,3333,100,44.444444,?,?,?,?,-1
seeds,1,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,189,21,19,2,0,90.47619,9.52381,0,0.857143,0.069841,0.162696,15.714286,34.512938,33.284213,4.11251,29.171703,1.584963,0.195834,1.389129,29.171703,1.389129,1840.529529,1,7,0.142857,2,0.857143,12,0,0,0.777778,1,0.875,0.816497,1,1,0.904762,0.047619,0.952381,0.095238,0.925926,0.904762,0.902778,0.869022,1,1,0.902778,0.904762,0.017,0,0.015625,0,15.625,0,173941,18957,3333,100,44.444444,?,?,?,?,-1
teaching_assisstant,1,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,135,16,9,7,0,56.25,43.75,0,0.337278,0.296383,0.426474,66.731495,90.523225,25.331783,20.718541,4.613242,1.583236,1.294909,0.288328,10.159059,0.634941,641.057176,0.8,4,0.363636,4,0.636364,7,0.2,1,0.5,0.8,0.615385,0.40452,0.763636,0.638528,0.5625,0.226136,0.773864,0.4375,0.683036,0.5625,0.527244,0.380277,0.797443,0.679134,0.521368,0.5625,0.019,0.001,0.015625,0,15.625,0,610135,11907,2744,93.75,68.75,?,?,?,?,-1
teaching_assisstant,1,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,136,15,13,2,0,86.666667,13.333333,0,0.794521,0.195014,0.273182,43.909685,57.9909,23.744525,8.807341,14.937185,1.582968,0.587156,0.995812,15.259387,1.017292,962.805399,0.75,3,0,0,1,11,0.25,1,1,0.75,0.857143,0.829156,1,1,0.866667,0.077778,0.922222,0.133333,0.87619,0.866667,0.864469,0.80359,0.965185,0.946984,0.860073,0.866667,0.02,0,0.015625,0,15.625,0,610245,11984,2667,100,75.555556,?,?,?,?,-1
teaching_assisstant,1,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,136,15,8,7,0,53.333333,46.666667,0,0.3,0.326523,0.422968,73.467619,89.70871,23.782228,19.862874,3.919354,1.585482,1.324192,0.26129,8.136981,0.542465,513.555147,0.4,2,0.2,2,0.8,8,0.6,3,0.5,0.4,0.444444,0.213201,0.7,0.665512,0.533333,0.233333,0.766667,0.466667,0.518519,0.533333,0.481481,0.309742,0.826667,0.772763,0.481481,0.533333,0.02,0,0.015625,0,15.625,0,616559,11984,2667,100,82.222222,?,?,?,?,-1
teaching_assisstant,1,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,136,15,9,6,0,60,40,0,0.4,0.369425,0.466552,83.120714,98.952805,23.782228,1096.70183,-1072.919602,1.585482,73.113455,-71.527973,6.524378,0.434959,411.777785,0.6,3,0.4,4,0.6,6,0.4,2,0.428571,0.6,0.5,0.188982,0.66,0.490909,0.6,0.2,0.8,0.4,0.642857,0.6,0.611111,0.418329,0.66,0.600389,0.611111,0.6,0.019,0.001,0.015625,0,15.625,0,604921,11984,2667,80,82.222222,?,?,?,?,-1
teaching_assisstant,1,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,136,15,11,4,0,73.333333,26.666667,0,0.6,0.251474,0.338693,56.581667,71.834652,23.782228,13.251363,10.530866,1.585482,0.883424,0.702058,12.131045,0.808736,765.635378,1,5,0.2,2,0.8,8,0,0,0.714286,1,0.833333,0.755929,0.94,0.876667,0.733333,0.133333,0.866667,0.266667,0.726984,0.733333,0.711111,0.603161,0.88,0.835079,0.711111,0.733333,0.02,0,0.015625,0,15.625,0,615118,11984,2667,100,84.444444,?,?,?,?,-1
teaching_assisstant,1,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,136,15,11,4,0,73.333333,26.666667,0,0.6,0.272333,0.384621,61.275,81.575682,23.782228,15.882469,7.899759,1.585482,1.058831,0.526651,11.289284,0.752619,712.50872,1,5,0.1,1,0.9,9,0,0,0.833333,1,0.909091,0.866025,0.94,0.876667,0.733333,0.133333,0.866667,0.266667,0.727778,0.733333,0.725253,0.599676,0.833333,0.725859,0.725253,0.733333,0.021,0.001,0.015625,0,15.625,0,601390,11984,2667,100,77.777778,?,?,?,?,-1
teaching_assisstant,1,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,136,15,11,4,0,73.333333,26.666667,0,0.6,0.292418,0.411891,65.794048,87.359466,23.782228,21.296953,2.485275,1.585482,1.419797,0.165685,10.433847,0.69559,658.518886,0.6,3,0.2,2,0.8,8,0.4,2,0.6,0.6,0.6,0.4,0.7,0.503333,0.733333,0.133333,0.866667,0.266667,0.727778,0.733333,0.725253,0.599676,0.76,0.650171,0.725253,0.733333,0.021,0.001,0.015625,0,15.625,0,601280,11984,2667,86.666667,77.777778,?,?,?,?,-1
teaching_assisstant,1,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,136,15,12,3,0,80,20,0,0.7,0.259667,0.359953,58.425,76.343771,23.782228,1085.132868,-1061.35064,1.585482,72.342191,-70.756709,12.076945,0.80513,762.220972,0.6,3,0.1,1,0.9,9,0.4,2,0.75,0.6,0.666667,0.533002,0.85,0.800909,0.8,0.1,0.9,0.2,0.794444,0.8,0.791919,0.699676,0.85,0.812525,0.791919,0.8,0.019,0,0.015625,0,15.625,0,605152,11984,2667,93.333333,77.777778,?,?,?,?,-1
teaching_assisstant,1,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,136,15,9,6,0,60,40,0,0.4,0.294123,0.399117,66.177601,84.650191,23.782228,18.52843,5.253798,1.585482,1.235229,0.350253,9.862477,0.657498,622.457616,0.4,2,0.1,1,0.9,9,0.6,3,0.666667,0.4,0.5,0.353553,0.8,0.766667,0.6,0.2,0.8,0.4,0.611111,0.6,0.590909,0.406526,0.826667,0.77873,0.590909,0.6,0.021,0.001,0.015625,0,15.625,0,596308,11984,2667,93.333333,82.222222,?,?,?,?,-1
teaching_assisstant,1,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170502.181,136,15,11,4,0,73.333333,26.666667,0,0.6,0.295028,0.394235,66.38123,83.614705,23.782228,18.049609,5.732619,1.585482,1.203307,0.382175,10.245922,0.683061,646.658236,0.8,4,0.1,1,0.9,9,0.2,1,0.8,0.8,0.8,0.7,0.78,0.826667,0.733333,0.133333,0.866667,0.266667,0.738889,0.733333,0.731313,0.603451,0.806667,0.728519,0.731313,0.733333,0.019,0,0.015625,0,15.625,0,607506,11984,2667,93.333333,80,?,?,?,?,-1
planning_relax,1,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170502.181,163,19,13,6,0,68.421053,31.578947,0,0.269231,0.318022,0.558568,75.587566,119.900919,17.158229,44.311946,-27.153717,0.903065,2.332208,-1.429143,3.324363,0.174966,385.668829,0.769231,10,0.5,3,0.5,3,0.230769,3,0.769231,0.769231,0.769231,0.269231,0.634615,0.749611,0.684211,0.41498,0.58502,0.315789,0.684211,0.684211,0.684211,0.269231,0.634615,0.6417,0.634615,0.684211,0,0.001,0,0,0,0,25165,23272,4120,68.421053,50,?,?,?,?,?
planning_relax,1,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170502.181,163,19,12,7,0,63.157895,36.842105,0,0.014815,0.370016,0.603318,87.945413,129.506705,17.158229,51.669498,-34.511269,0.903065,2.719447,-1.816383,1.046491,0.055078,121.406367,0.846154,11,0.833333,5,0.166667,1,0.153846,2,0.6875,0.846154,0.758621,0.016343,0.50641,0.686994,0.631579,0.618758,0.381242,0.368421,0.575658,0.631579,0.589232,0.016343,0.50641,0.570695,0.490421,0.631579,0,0.001,0,0,0,0,25165,23272,4120,63.157895,50,?,?,?,?,?
planning_relax,1,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170502.181,164,18,11,7,0,61.111111,38.888889,0,-0.032787,0.390228,0.619871,96.046129,138.349273,15.351538,51.721165,-36.369628,0.852863,2.873398,-2.020535,-0.660644,-0.036702,-76.143628,0.769231,10,0.8,4,0.2,1,0.230769,3,0.714286,0.769231,0.740741,-0.03315,0.484615,0.716117,0.611111,0.64188,0.35812,0.388889,0.585317,0.611111,0.596708,-0.03315,0.484615,0.592813,0.481481,0.611111,0,0,0,0,0,0,25298,23405,3987,61.111111,50,?,?,?,?,?
planning_relax,1,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170502.181,164,18,10,8,0,55.555556,44.444444,0,-0.107692,0.445114,0.662666,109.555189,147.900721,15.351538,59.087488,-43.73595,0.852863,3.282638,-2.429775,-2.925683,-0.162538,-337.204296,0.692308,9,0.8,4,0.2,1,0.307692,4,0.692308,0.692308,0.692308,-0.107692,0.446154,0.701512,0.555556,0.663248,0.336752,0.444444,0.555556,0.555556,0.555556,-0.107692,0.446154,0.579487,0.446154,0.555556,0,0,0,0,0,0,25298,23405,3987,55.555556,50,?,?,?,?,?
