@attribute measureExtraArcs numeric
@attribute measureMissingArcs numeric
@attribute measureReversedArcs numeric
@attribute measureDivergence numeric
@attribute measureBayesScore numeric
@attribute measureBDeuScore numeric
@attribute measureMDLScore numeric
@attribute measureAICScore numeric
@attribute measureEntropyScore numeric
@attribute measureOutOfBagError numeric

@data

ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,46,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,201,23,15,8,0,65.217391,34.782609,0,0.538847,0.092673,0.236173,49.760383,76.976461,53.556864,2163.523902,-2109.967039,2.328559,94.066257,-91.737697,29.873511,1.298848,1325.310264,0.777778,7,0,0,1,14,0.222222,2,1,0.777778,0.875,0.824958,0.93254,0.920021,0.652174,0.070568,0.929432,0.347826,0.616425,0.652174,0.613613,0.565888,0.874897,0.658,0.375992,0.652174,0,0,0,0,0,0,24729,22940,6386,91.304348,24.456522,'Number of leaves: 55\nSize of the tree: 61\n',61,55,55,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,46,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,201,23,14,9,0,60.869565,39.130435,0,0.470588,0.095855,0.261751,51.368321,85.128191,54.221428,5377.874643,-5323.653215,2.357453,233.820637,-231.463183,27.325142,1.18805,1213.984829,1,9,0.142857,2,0.857143,12,0,0,0.818182,1,0.9,0.837436,0.956349,0.880556,0.608696,0.100759,0.899241,0.391304,0.485375,0.608696,0.532298,0.476607,0.828869,0.666682,0.345238,0.608696,0,0,0,0,0,0,27845,22940,6386,78.26087,22.282609,'Number of leaves: 64\nSize of the tree: 71\n',71,64,64,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,46,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,202,22,14,8,0,63.636364,36.363636,0,0.497143,0.097068,0.244978,52.297964,80.15154,52.482355,3234.329205,-3181.84685,2.385562,147.014964,-144.629402,26.513869,1.205176,1178.620716,1,9,0.076923,1,0.923077,12,0,0,0.9,1,0.947368,0.911465,0.978632,0.963889,0.636364,0.082637,0.917363,0.363636,0.577273,0.636364,0.603469,0.545944,0.872729,0.651323,0.332895,0.636364,0,0,0,0,0,0,24729,23033,6293,86.363636,24.431818,'Number of leaves: 55\nSize of the tree: 61\n',61,55,55,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,46,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,202,22,16,6,0,72.727273,27.272727,0,0.603604,0.094436,0.246452,52.032775,82.692862,46.206199,2164.686353,-2118.480154,2.100282,98.394834,-96.294552,24.778748,1.126307,1087.954,0.9,9,0.083333,1,0.916667,11,0.1,1,0.9,0.9,0.9,0.816667,0.933333,0.924343,0.727273,0.09234,0.90766,0.272727,0.6875,0.727273,0.689977,0.628098,0.867702,0.659665,0.533846,0.727273,0,0,0,0,0,0,24729,23033,6293,90.909091,24.431818,'Number of leaves: 55\nSize of the tree: 61\n',61,55,55,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,46,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,202,22,18,4,0,81.818182,18.181818,0,0.735736,0.06714,0.200722,36.993143,67.349141,46.206199,1085.846555,-1039.640356,2.100282,49.356662,-47.25638,30.640737,1.392761,1345.33482,1,10,0,0,1,12,0,0,1,1,1,1,1,1,0.818182,0.047284,0.952716,0.181818,0.778409,0.818182,0.780886,0.764063,0.910238,0.713223,0.620513,0.818182,0,0,0,0,0,0,27845,23033,6293,95.454545,20.454545,'Number of leaves: 64\nSize of the tree: 71\n',71,64,64,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,46,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,202,22,19,3,0,86.363636,13.636364,0,0.801802,0.070183,0.174293,39.018615,59.088365,44.397003,12.569501,31.827502,2.018046,0.571341,1.446705,31.979721,1.453624,1398.816259,0.9,9,0,0,1,12,0.1,1,1,0.9,0.947368,0.911465,0.995833,0.990909,0.863636,0.041268,0.958732,0.136364,0.806818,0.863636,0.826726,0.795636,0.97191,0.874115,0.732331,0.863636,0.001,0,0,0,0,0,27845,23033,6293,100,23.863636,'Number of leaves: 64\nSize of the tree: 71\n',71,64,64,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,46,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,202,22,15,7,0,68.181818,31.818182,0,0.549708,0.094964,0.255073,52.795791,86.474102,44.397003,3234.644914,-3190.247912,2.018046,147.029314,-145.011269,24.226127,1.101188,1059.668391,0.9,9,0,0,1,12,0.1,1,1,0.9,0.947368,0.911465,0.95,0.945455,0.681818,0.050142,0.949858,0.318182,0.717532,0.681818,0.694958,0.635303,0.871159,0.676919,0.42332,0.681818,0,0,0,0,0,0,21613,23033,6293,86.363636,21.022727,'Number of leaves: 46\nSize of the tree: 51\n',51,46,46,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,46,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,202,22,16,6,0,72.727273,27.272727,0,0.601208,0.07584,0.205178,41.67482,68.634357,48.214761,1086.866196,-1038.651435,2.19158,49.403009,-47.211429,32.991634,1.49962,1454.491591,0.9,9,0.166667,2,0.833333,10,0.1,1,0.818182,0.9,0.857143,0.730297,0.975,0.973333,0.727273,0.111837,0.888163,0.272727,0.625148,0.727273,0.663853,0.589441,0.929208,0.803601,0.459524,0.727273,0,0,0,0,0,0,21613,23033,6293,95.454545,22.727273,'Number of leaves: 46\nSize of the tree: 51\n',51,46,46,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,47,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,201,23,17,6,0,73.913043,26.086957,0,0.611268,0.085728,0.236259,46.80246,78.453845,50.953834,2165.504259,-2114.550425,2.215384,94.152359,-91.936975,27.153923,1.180605,1198.302543,1,10,0.230769,3,0.769231,10,0,0,0.769231,1,0.869565,0.769231,0.965385,0.951923,0.73913,0.126465,0.873535,0.26087,0.663641,0.73913,0.675173,0.622666,0.893665,0.717453,0.394928,0.73913,0,0,0,0,0,0,21613,22940,6386,82.608696,21.73913,'Number of leaves: 46\nSize of the tree: 51\n',51,46,46,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,47,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,201,23,17,6,0,73.913043,26.086957,0,0.619835,0.078065,0.202237,42.618914,67.156234,50.953834,17.082415,33.871419,2.215384,0.742714,1.47267,34.226481,1.488108,1510.414467,1,10,0.076923,1,0.923077,12,0,0,0.909091,1,0.952381,0.916057,1,1,0.73913,0.087983,0.912017,0.26087,0.618083,0.73913,0.668259,0.623824,0.942201,0.743347,0.370269,0.73913,0,0,0,0,0,0,21613,22940,6386,100,23.913043,'Number of leaves: 46\nSize of the tree: 51\n',51,46,46,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,47,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,201,23,17,6,0,73.913043,26.086957,0,0.620879,0.080242,0.220959,43.807267,73.373421,50.953834,2160.082786,-2109.128952,2.215384,93.916643,-91.701259,32.901471,1.430499,1451.941796,1,10,0.153846,2,0.846154,11,0,0,0.833333,1,0.909091,0.839719,0.946154,0.877778,0.73913,0.102174,0.897826,0.26087,0.626294,0.73913,0.663373,0.614527,0.890378,0.682169,0.457071,0.73913,0.001,0,0,0,0,0,21613,22940,6386,91.304348,22.282609,'Number of leaves: 46\nSize of the tree: 51\n',51,46,46,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,47,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,201,23,16,7,0,69.565217,30.434783,0,0.561308,0.088371,0.252503,48.218105,83.79469,52.538797,4304.896206,-4252.357409,2.284296,187.1694,-184.885105,26.897551,1.169459,1190.117705,0.9,9,0.153846,2,0.846154,11,0.1,1,0.818182,0.9,0.857143,0.74048,0.942308,0.943478,0.695652,0.111327,0.888673,0.304348,0.597967,0.695652,0.640787,0.561843,0.851975,0.654469,0.365079,0.695652,0,0,0,0,0,0,27845,22940,6386,82.608696,18.478261,'Number of leaves: 64\nSize of the tree: 71\n',71,64,64,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,47,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,202,22,17,5,0,77.272727,22.727273,0,0.670659,0.073864,0.207203,40.277368,68.710485,47.079634,2156.680849,-2109.601214,2.139983,98.030948,-95.890964,32.459141,1.475416,1427.756558,1,9,0.153846,2,0.846154,11,0,0,0.818182,1,0.9,0.83205,0.991453,0.977778,0.772727,0.101573,0.898427,0.227273,0.726486,0.772727,0.718881,0.672336,0.909452,0.757222,0.593846,0.772727,0,0,0,0,0,0,24729,23033,6293,90.909091,20.454545,'Number of leaves: 55\nSize of the tree: 61\n',61,55,55,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,47,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,202,22,18,4,0,81.818182,18.181818,0,0.746398,0.070781,0.192173,38.596468,63.726353,47.079634,1084.939417,-1037.859783,2.139983,49.315428,-47.175445,33.615043,1.527957,1478.600382,1,9,0,0,1,13,0,0,1,1,1,1,1,1,0.818182,0.041268,0.958732,0.181818,0.797078,0.818182,0.79637,0.771486,0.947488,0.802981,0.658608,0.818182,0,0,0,0,0,0,21613,23033,6293,95.454545,21.022727,'Number of leaves: 46\nSize of the tree: 51\n',51,46,46,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,47,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,202,22,14,8,0,63.636364,36.363636,0,0.516484,0.095153,0.2482,51.536697,81.682572,48.224266,3234.738024,-3186.513758,2.192012,147.033547,-144.841534,26.235283,1.192513,1156.763347,0.777778,7,0,0,1,13,0.222222,2,1,0.777778,0.875,0.82102,0.935897,0.921998,0.636364,0.064537,0.935463,0.363636,0.616883,0.636364,0.607955,0.555138,0.863433,0.646278,0.430556,0.636364,0,0,0,0,0,0,21613,23033,6293,86.363636,22.159091,'Number of leaves: 46\nSize of the tree: 51\n',51,46,46,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,47,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,202,22,16,6,0,72.727273,27.272727,0,0.62069,0.086159,0.222459,46.665021,73.2111,48.224266,1089.768246,-1041.54398,2.192012,49.53492,-47.342908,30.868621,1.403119,1361.056031,0.888889,8,0.076923,1,0.923077,12,0.111111,1,0.888889,0.888889,0.888889,0.811966,0.940171,0.934343,0.727273,0.092122,0.907878,0.272727,0.64899,0.727273,0.671429,0.616905,0.911424,0.708151,0.600635,0.727273,0.001,0,0,0,0,0,27845,23033,6293,95.454545,23.863636,'Number of leaves: 64\nSize of the tree: 71\n',71,64,64,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,47,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,202,22,14,8,0,63.636364,36.363636,0,0.502825,0.105453,0.238218,56.948121,78.142678,50.81779,1095.238093,-1044.420303,2.3099,49.78355,-47.47365,23.767746,1.080352,1053.366675,0.888889,8,0.076923,1,0.923077,12,0.111111,1,0.888889,0.888889,0.888889,0.811966,0.991453,0.988889,0.636364,0.091438,0.908562,0.363636,0.501263,0.636364,0.544156,0.501344,0.886181,0.630601,0.333862,0.636364,0.001,0,0,0,0,0,24729,23033,6293,95.454545,31.25,'Number of leaves: 55\nSize of the tree: 61\n',61,55,55,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,47,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,202,22,16,6,0,72.727273,27.272727,0,0.617391,0.087876,0.228416,48.274059,76.382178,48.799723,2161.308889,-2112.509166,2.218169,98.241313,-96.023144,26.405851,1.200266,1165.345631,0.9,9,0,0,1,12,0.1,1,1,0.9,0.947368,0.911465,1,1,0.727273,0.051613,0.948387,0.272727,0.679924,0.727273,0.68272,0.64801,0.90082,0.699985,0.4361,0.727273,0,0,0,0,0,0,24729,23033,6293,90.909091,23.863636,'Number of leaves: 55\nSize of the tree: 61\n',61,55,55,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,48,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,201,23,17,6,0,73.913043,26.086957,0,0.645244,0.090307,0.23456,48.940953,77.245816,49.818708,2162.888525,-2113.069817,2.166031,94.038632,-91.872601,29.334606,1.275418,1291.570708,0.888889,8,0,0,1,14,0.111111,1,1,0.888889,0.941176,0.91084,0.996032,0.988889,0.73913,0.058458,0.941542,0.26087,0.773913,0.73913,0.696237,0.681436,0.87582,0.678009,0.542521,0.73913,0,0,0,0,0,0,24729,22940,6386,91.304348,23.369565,'Number of leaves: 55\nSize of the tree: 61\n',61,55,55,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,48,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,201,23,18,5,0,78.26087,21.73913,0,0.705128,0.080696,0.219304,43.732325,72.221734,49.818708,2159.864747,-2110.046039,2.166031,93.907163,-91.741132,31.984384,1.390625,1408.237541,1,9,0,0,1,14,0,0,1,1,1,1,1,1,0.782609,0.034831,0.965169,0.217391,0.818841,0.782609,0.754037,0.753618,0.9074,0.762949,0.611429,0.782609,0,0,0,0,0,0,24729,22940,6386,91.304348,22.826087,'Number of leaves: 55\nSize of the tree: 61\n',61,55,55,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,48,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,201,23,16,7,0,69.565217,30.434783,0,0.580729,0.087749,0.230549,47.024387,74.980488,54.221428,3233.136062,-3178.914633,2.357453,140.571133,-138.21368,29.356528,1.276371,1304.234028,0.888889,8,0.142857,2,0.857143,12,0.111111,1,0.8,0.888889,0.842105,0.734465,0.984127,0.979798,0.695652,0.102503,0.897497,0.304348,0.598758,0.695652,0.641114,0.568608,0.882101,0.705948,0.445906,0.695652,0,0,0,0,0,0,27845,22940,6386,86.956522,23.369565,'Number of leaves: 64\nSize of the tree: 71\n',71,64,64,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,48,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,201,23,16,7,0,69.565217,30.434783,0,0.603448,0.092274,0.236197,49.449488,76.817129,54.221428,4305.121063,-4250.899634,2.357453,187.179177,-184.821723,28.830136,1.253484,1280.847803,0.888889,8,0,0,1,14,0.111111,1,1,0.888889,0.941176,0.91084,0.944444,0.932367,0.695652,0.037449,0.962551,0.304348,0.706004,0.695652,0.692303,0.656539,0.867849,0.684643,0.474323,0.695652,0,0,0,0,0,0,21613,22940,6386,82.608696,23.369565,'Number of leaves: 46\nSize of the tree: 51\n',51,46,46,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,48,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,202,22,13,9,0,59.090909,40.909091,0,0.442254,0.106012,0.27371,58.254834,91.558996,48.214761,4307.793485,-4259.578724,2.19158,195.808795,-193.617215,25.366032,1.153001,1118.304124,0.8,8,0,0,1,12,0.2,2,1,0.8,0.888889,0.828079,0.9,0.890909,0.590909,0.060487,0.939513,0.409091,0.596591,0.590909,0.578866,0.515081,0.850863,0.650885,0.276353,0.590909,0.001,0,0,0,0,0,21613,23033,6293,81.818182,22.159091,'Number of leaves: 46\nSize of the tree: 51\n',51,46,46,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,48,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,202,22,18,4,0,81.818182,18.181818,0,0.732523,0.061853,0.183742,33.989049,61.463956,48.214761,1083.562605,-1035.347845,2.19158,49.252846,-47.061266,35.699398,1.6227,1573.867921,1,10,0.083333,1,0.916667,11,0,0,0.909091,1,0.952381,0.912871,0.991667,0.981818,0.818182,0.071794,0.928206,0.181818,0.711924,0.818182,0.758658,0.724556,0.94249,0.811246,0.575397,0.818182,0,0,0,0,0,0,21613,23033,6293,95.454545,20.454545,'Number of leaves: 46\nSize of the tree: 51\n',51,46,46,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,48,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,202,22,17,5,0,77.272727,22.727273,0,0.678363,0.071253,0.1895,39.154029,63.389804,48.214761,1084.964757,-1036.749997,2.19158,49.31658,-47.125,31.099962,1.413635,1371.094064,1,10,0,0,1,12,0,0,1,1,1,1,1,1,0.772727,0.033231,0.966769,0.227273,0.76461,0.772727,0.730303,0.730902,0.935926,0.758884,0.455556,0.772727,0,0,0,0,0,0,24729,23033,6293,95.454545,22.159091,'Number of leaves: 55\nSize of the tree: 61\n',61,55,55,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,48,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,202,22,14,8,0,63.636364,36.363636,0,0.461774,0.093903,0.252931,51.847104,85.070374,45.541634,3234.995191,-3189.453557,2.070074,147.045236,-144.975162,24.303586,1.104708,1065.594953,0.9,9,0.166667,2,0.833333,10,0.1,1,0.818182,0.9,0.857143,0.730297,0.9375,0.935455,0.636364,0.138575,0.861425,0.363636,0.553719,0.636364,0.584016,0.487289,0.865684,0.646857,0.374505,0.636364,0,0,0,0,0,0,21613,23033,6293,86.363636,22.727273,'Number of leaves: 46\nSize of the tree: 51\n',51,46,46,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,48,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,202,22,15,7,0,68.181818,31.818182,0,0.529052,0.085796,0.232359,47.371335,78.151086,45.541634,1089.945481,-1044.403847,2.070074,49.542976,-47.472902,27.239222,1.238146,1194.308428,0.9,9,0.166667,2,0.833333,10,0.1,1,0.818182,0.9,0.857143,0.730297,0.945833,0.893333,0.681818,0.125206,0.874794,0.318182,0.582128,0.681818,0.618981,0.538534,0.8846,0.654683,0.405275,0.681818,0,0,0,0,0,0,24729,23033,6293,95.454545,21.590909,'Number of leaves: 55\nSize of the tree: 61\n',61,55,55,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,48,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,202,22,13,9,0,59.090909,40.909091,0,0.431034,0.097185,0.254703,52.468091,83.523362,51.81779,3235.72175,-3183.90396,2.355354,147.078261,-144.722907,24.757982,1.125363,1099.003953,0.888889,8,0.076923,1,0.923077,12,0.111111,1,0.888889,0.888889,0.888889,0.811966,0.987179,0.979798,0.590909,0.113653,0.886347,0.409091,0.504545,0.590909,0.537587,0.457689,0.858857,0.613125,0.292379,0.590909,0.001,0,0,0,0,0,24729,23033,6293,86.363636,21.590909,'Number of leaves: 55\nSize of the tree: 61\n',61,55,55,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,49,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,201,23,18,5,0,78.26087,21.73913,0,0.692513,0.080202,0.21605,43.78539,71.743101,50.953834,2159.252822,-2108.298988,2.215384,93.880557,-91.665173,35.156234,1.528532,1551.444494,0.9,9,0.076923,1,0.923077,12,0.1,1,0.9,0.9,0.9,0.823077,0.946154,0.943478,0.782609,0.075906,0.924094,0.217391,0.695652,0.782609,0.732016,0.676329,0.926547,0.766037,0.571212,0.782609,0,0.001,0,0.015625,0,15.625,21613,22940,6386,91.304348,21.195652,'Number of leaves: 46\nSize of the tree: 51\n',51,46,46,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,49,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,201,23,16,7,0,69.565217,30.434783,0,0.572944,0.095824,0.246911,51.452117,80.476265,53.556864,3235.875675,-3182.318811,2.328559,140.690247,-138.361687,26.856266,1.167664,1191.453025,1,9,0.142857,2,0.857143,12,0,0,0.818182,1,0.9,0.837436,0.968254,0.919192,0.695652,0.103262,0.896738,0.304348,0.57197,0.695652,0.618777,0.570169,0.859313,0.650374,0.373443,0.695652,0,0,0,0,0,0,24729,22940,6386,86.956522,25.543478,'Number of leaves: 55\nSize of the tree: 61\n',61,55,55,?,?,?,?,?,?,?,?,?,?
ecoli-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last,49,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170503.175,201,23,15,8,0,65.217391,34.782609,0,0.531807,0.100911,0.255165,54.183427,83.166653,53.556864,3236.985684,-3183.42882,2.328559,140.738508,-138.409949,25.03935,1.088667,1110.847243,0.888889,8,0,0,1,14,0.111111,1,1,0.888889,0.941176,0.91084,0.996032,0.988889,0.652174,0.073492,0.926508,0.347826,0.615942,0.652174,0.612593,0.571756,0.847126,0.626711,0.363212,0.652174,0,0,0,0,0,0,21613,22940,6386,86.956522,23.913043,'Number of leaves: 46\nSize of the tree: 51\n',51,46,46,?,?,?,?,?,?,?,?,?,?
